sep=	
1784682267121.97998047	732.795282
1784682267126.97998047	744.221939
1784682267131.97998047	695.258324
1784682267136.97998047	665.985263
1784682267141.97998047	682.137737
1784682267146.97998047	625.282719
1784682267151.97998047	604.905056
1784682267156.97998047	589.275618
1784682267161.97998047	585.334849
1784682267166.97998047	573.318425
1784682267171.97998047	519.032047
1784682267176.97998047	544.314719
1784682267181.97998047	564.894722
1784682267186.97998047	504.521645
1784682267191.97998047	533.056842
1784682267196.97998047	535.959913
1784682267201.97998047	543.539664
1784682267206.97998047	523.180282
1784682267211.97998047	563.480692
1784682267216.97998047	586.738893
1784682267221.97998047	611.703518
1784682267226.97998047	611.934681
1784682267231.97998047	663.628377
1784682267236.97998047	683.548970
1784682267241.97998047	716.422825
1784682267246.97998047	755.154179
1784682267251.97998047	758.605309
1784682267256.97998047	794.564669
1784682267261.97998047	880.837428
1784682267266.97998047	928.411386
1784682267271.97998047	958.594997
1784682267276.97998047	1045.052291
1784682267281.97998047	1107.102581
1784682267286.97998047	1139.295016
1784682267291.97998047	1181.217758
1784682267296.97998047	1266.062704
1784682267301.97998047	1319.694399
1784682267306.97998047	1386.216098
1784682267311.97998047	1427.080304
1784682267316.97998047	1514.305554
1784682267321.97998047	1580.623033
1784682267326.97998047	1668.364109
1784682267331.97998047	1698.596340
1784682267336.97998047	1791.413796
1784682267341.97998047	1840.837353
1784682267346.97998047	1901.927453
1784682267351.97998047	1987.413742
1784682267356.97998047	2061.665038
1784682267361.97998047	2053.255558
1784682267366.97998047	2181.907438
1784682267371.97998047	2211.699155
1784682267376.97998047	2255.875968
1784682267381.97998047	2299.205657
1784682267386.97998047	2406.498337
1784682267391.97998047	2392.680794
1784682267396.97998047	2454.327756
1784682267401.97998047	2464.212755
1784682267406.97998047	2526.266616
1784682267411.97998047	2538.732099
1784682267416.97998047	2582.830965
1784682267421.97998047	2628.415306
1784682267426.97998047	2628.529624
1784682267431.97998047	2647.857542
1784682267436.97998047	2675.533737
1784682267441.97998047	2687.407347
1784682267446.97998047	2705.368796
1784682267451.97998047	2708.719004
1784682267456.97998047	2742.815766
1784682267461.97998047	2718.332408
1784682267466.97998047	2690.212064
1784682267471.97998047	2745.559394
1784682267476.97998047	2713.883928
1784682267481.97998047	2731.996325
1784682267486.97998047	2742.478965
1784682267491.97998047	2753.177547
1784682267496.97998047	2717.522907
1784682267501.97998047	2659.279250
1784682267506.97998047	2681.320015
1784682267511.97998047	2676.047719
1784682267516.97998047	2686.024004
1784682267521.97998047	2608.885086
1784682267526.97998047	2614.423208
1784682267531.97998047	2642.743518
1784682267536.97998047	2584.862030
1784682267541.97998047	2556.881200
1784682267546.97998047	2532.443590
1784682267551.97998047	2532.708135
1784682267556.97998047	2504.208423
1784682267561.97998047	2467.972795
1784682267566.97998047	2427.245032
1784682267571.97998047	2387.870790
1784682267576.97998047	2341.210879
1784682267581.97998047	2350.609210
1784682267586.97998047	2301.456161
1784682267591.97998047	2240.703534
1784682267596.97998047	2196.257215
1784682267601.97998047	2150.676216
1784682267606.97998047	2148.627785
1784682267611.97998047	2142.479682
1784682267616.97998047	2050.879411
1784682267621.97998047	1990.886082
1784682267626.97998047	1972.838243
1784682267631.97998047	1926.134987
1784682267636.97998047	1873.949831
1784682267641.97998047	1843.648568
1784682267646.97998047	1775.702368
1784682267651.97998047	1728.209983
1784682267656.97998047	1673.395988
1784682267661.97998047	1670.436215
1784682267666.97998047	1584.559678
1784682267671.97998047	1558.596291
1784682267676.97998047	1514.123906
1784682267681.97998047	1476.550983
1784682267686.97998047	1418.373783
1784682267691.97998047	1397.209848
1784682267696.97998047	1344.682272
1784682267701.97998047	1287.240456
1784682267706.97998047	1253.708855
1784682267711.97998047	1208.844446
1784682267716.97998047	1183.819841
1784682267721.97998047	1144.568812
1784682267726.97998047	1087.358973
1784682267731.97998047	1094.782745
1784682267736.97998047	1057.963547
1784682267741.97998047	1052.928824
1784682267746.97998047	997.694302
1784682267751.97998047	1014.449074
1784682267756.97998047	988.577687
1784682267761.97998047	968.950279
1784682267766.97998047	877.556743
1784682267771.97998047	908.233110
1784682267776.97998047	896.225971
1784682267781.97998047	915.062861
1784682267786.97998047	937.763315
1784682267791.97998047	903.131384
1784682267796.97998047	852.836907
1784682267801.97998047	865.752232
1784682267806.97998047	931.887683
1784682267811.97998047	899.073880
1784682267816.97998047	874.633050
1784682267821.97998047	902.912749
1784682267826.97998047	899.755941
1784682267831.97998047	948.935841
1784682267836.97998047	921.821663
1784682267841.97998047	902.938963
1784682267846.97998047	963.159361
1784682267851.97998047	913.542954
1784682267856.97998047	893.195977
1784682267861.97998047	956.168260
1784682267866.97998047	944.234836
1784682267871.97998047	945.052779
1784682267876.97998047	958.961423
1784682267881.97998047	952.395824
1784682267886.97998047	939.640989
1784682267891.97998047	929.764424
1784682267896.97998047	958.669737
1784682267901.97998047	931.725696
1784682267906.97998047	964.289220
1784682267911.97998047	941.537968
1784682267916.97998047	923.668642
1784682267921.97998047	940.239299
1784682267926.97998047	889.070056
1784682267931.97998047	863.548752
1784682267936.97998047	892.794249
1784682267941.97998047	831.633060
1784682267946.97998047	808.159141
1784682267951.97998047	781.808380
1784682267956.97998047	770.650976
1784682267961.97998047	749.222284
1784682267966.97998047	725.883915
1784682267971.97998047	730.090494
1784682267976.97998047	677.232986
1784682267981.97998047	671.544513
1784682267986.97998047	622.315791
1784682267991.97998047	626.291873
1784682267996.97998047	604.916677
1784682268001.97998047	602.035184
1784682268006.97998047	584.346490
1784682268011.97998047	612.362840
1784682268016.97998047	570.460946
1784682268021.97998047	534.906648
1784682268026.97998047	561.466610
1784682268031.97998047	521.224829
1784682268036.97998047	545.523631
1784682268041.97998047	562.691868
1784682268046.97998047	539.733780
1784682268051.97998047	615.682635
1784682268056.97998047	575.723644
1784682268061.97998047	568.830105
1784682268066.97998047	631.126867
1784682268071.97998047	646.866930
1784682268076.97998047	689.466705
1784682268081.97998047	711.023235
1784682268086.97998047	765.812434
1784682268091.97998047	805.608727
1784682268096.97998047	836.588072
1784682268101.97998047	932.622935
1784682268106.97998047	973.165751
1784682268111.97998047	1016.115489
1784682268116.97998047	1047.681194
1784682268121.97998047	1129.022624
1784682268126.97998047	1168.948105
1784682268131.97998047	1222.078181
1784682268136.97998047	1273.338994
1784682268141.97998047	1320.965702
1784682268146.97998047	1406.889285
1784682268151.97998047	1463.523740
1784682268156.97998047	1593.537221
1784682268161.97998047	1632.112041
1784682268166.97998047	1710.226822
1784682268171.97998047	1775.174237
1784682268176.97998047	1815.006129
1784682268181.97998047	1903.245940
1784682268186.97998047	1970.279838
1784682268191.97998047	2067.200546
1784682268196.97998047	2115.020030
1784682268201.97998047	2172.271791
1784682268206.97998047	2211.768432
1784682268211.97998047	2280.456100
1784682268216.97998047	2338.133952
1784682268221.97998047	2370.896826
1784682268226.97998047	2454.913859
1784682268231.97998047	2469.879067
1784682268236.97998047	2497.598655
1784682268241.97998047	2536.052149
1784682268246.97998047	2520.997745
1784682268251.97998047	2582.611327
1784682268256.97998047	2642.699952
1784682268261.97998047	2640.469985
1784682268266.97998047	2662.315766
1784682268271.97998047	2696.440176
1784682268276.97998047	2704.426925
1784682268281.97998047	2742.191074
1784682268286.97998047	2722.765054
1784682268291.97998047	2766.724509
1784682268296.97998047	2732.177181
1784682268301.97998047	2763.187500
1784682268306.97998047	2758.188560
1784682268311.97998047	2755.669054
1784682268316.97998047	2743.930157
1784682268321.97998047	2720.069405
1784682268326.97998047	2714.741565
1784682268331.97998047	2694.902988
1784682268336.97998047	2673.846119
1784682268341.97998047	2677.240253
1784682268346.97998047	2653.411344
1784682268351.97998047	2643.422625
1784682268356.97998047	2662.755460
1784682268361.97998047	2624.112799
1784682268366.97998047	2573.016056
1784682268371.97998047	2566.686768
1784682268376.97998047	2536.838216
1784682268381.97998047	2479.217127
1784682268386.97998047	2474.659719
1784682268391.97998047	2462.893397
1784682268396.97998047	2433.053795
1784682268401.97998047	2391.987642
1784682268406.97998047	2338.441963
1784682268411.97998047	2300.678156
1784682268416.97998047	2259.049590
1784682268421.97998047	2180.951039
1784682268426.97998047	2166.393999
1784682268431.97998047	2153.127098
1784682268436.97998047	2098.790265
1784682268441.97998047	2051.762467
1784682268446.97998047	1994.384117
1784682268451.97998047	1987.863348
1784682268456.97998047	1942.993789
1784682268461.97998047	1868.121918
1784682268466.97998047	1859.276176
1784682268471.97998047	1778.548204
1784682268476.97998047	1756.206130
1784682268481.97998047	1711.288357
1784682268486.97998047	1614.945118
1784682268491.97998047	1611.231642
1784682268496.97998047	1556.881837
1784682268501.97998047	1531.968595
1784682268506.97998047	1483.543586
1784682268511.97998047	1409.930582
1784682268516.97998047	1375.824809
1784682268521.97998047	1372.927960
1784682268526.97998047	1345.146886
1784682268531.97998047	1278.144389
1784682268536.97998047	1203.735728
1784682268541.97998047	1185.993322
1784682268546.97998047	1156.022088
1784682268551.97998047	1108.543184
1784682268556.97998047	1068.480721
1784682268561.97998047	1027.501447
1784682268566.97998047	1031.278049
1784682268571.97998047	1007.246818
1784682268576.97998047	979.628077
1784682268581.97998047	965.142238
1784682268586.97998047	949.459570
1784682268591.97998047	916.208609
1784682268596.97998047	934.145613
1784682268601.97998047	951.961726
1784682268606.97998047	893.324251
1784682268611.97998047	900.822821
1784682268616.97998047	886.135742
1784682268621.97998047	929.234625
1784682268626.97998047	890.338062
1784682268631.97998047	889.780156
1784682268636.97998047	906.815436
1784682268641.97998047	887.673197
1784682268646.97998047	902.368662
1784682268651.97998047	928.133852
1784682268656.97998047	925.424234
1784682268661.97998047	894.230888
1784682268666.97998047	921.222931
1784682268671.97998047	930.725810
1784682268676.97998047	900.743408
1784682268681.97998047	957.769074
1784682268686.97998047	967.692398
1784682268691.97998047	962.510548
1784682268696.97998047	959.286900
1784682268701.97998047	941.213458
1784682268706.97998047	935.525448
1784682268711.97998047	936.565714
1784682268716.97998047	965.801233
1784682268721.97998047	924.620857
1784682268726.97998047	976.912955
1784682268731.97998047	933.698499
1784682268736.97998047	933.403627
1784682268741.97998047	877.418895
1784682268746.97998047	898.570931
1784682268751.97998047	886.258340
1784682268756.97998047	859.573692
1784682268761.97998047	842.357410
1784682268766.97998047	804.129910
1784682268771.97998047	839.050466
1784682268776.97998047	797.422243
1784682268781.97998047	783.264806
1784682268786.97998047	766.309738
1784682268791.97998047	727.710062
1784682268796.97998047	751.901159
1784682268801.97998047	679.537036
1784682268806.97998047	652.666709
1784682268811.97998047	695.927025
1784682268816.97998047	623.838004
1784682268821.97998047	600.395406
1784682268826.97998047	558.694185
1784682268831.97998047	589.510791
1784682268836.97998047	537.225348
1784682268841.97998047	535.251897
1784682268846.97998047	533.110635
1784682268851.97998047	544.108505
1784682268856.97998047	545.651714
1784682268861.97998047	565.401381
1784682268866.97998047	552.996112
1784682268871.97998047	555.452811
1784682268876.97998047	554.753368
1784682268881.97998047	587.279438
1784682268886.97998047	614.181158
1784682268891.97998047	655.624748
1784682268896.97998047	671.460866
1784682268901.97998047	703.167480
1784682268906.97998047	731.333458
1784682268911.97998047	776.196468
1784682268916.97998047	798.293813
1784682268921.97998047	853.467089
1784682268926.97998047	871.438355
1784682268931.97998047	945.940172
1784682268936.97998047	975.941463
1784682268941.97998047	1062.410775
1784682268946.97998047	1120.933025
1784682268951.97998047	1173.810968
1784682268956.97998047	1243.748503
1784682268961.97998047	1244.425406
1784682268966.97998047	1345.405489
1784682268971.97998047	1465.313819
1784682268976.97998047	1499.636508
1784682268981.97998047	1564.092292
1784682268986.97998047	1664.499178
1784682268991.97998047	1715.053614
1784682268996.97998047	1765.488442
1784682269001.97998047	1792.741441
1784682269006.97998047	1931.164590
1784682269011.97998047	1954.367812
1784682269016.97998047	2037.247752
1784682269021.97998047	2076.494816
1784682269026.97998047	2151.039900
1784682269031.97998047	2212.913797
1784682269036.97998047	2238.796059
1784682269041.97998047	2324.031841
1784682269046.97998047	2340.819787
1784682269051.97998047	2393.187148
1784682269056.97998047	2455.363594
1784682269061.97998047	2476.631512
1784682269066.97998047	2513.397849
1784682269071.97998047	2551.564486
1784682269076.97998047	2609.827780
1784682269081.97998047	2624.257867
1784682269086.97998047	2645.540440
1784682269091.97998047	2633.393988
1784682269096.97998047	2664.489736
1784682269101.97998047	2711.067725
1784682269106.97998047	2693.093590
1784682269111.97998047	2737.822655
1784682269116.97998047	2745.662303
1784682269121.97998047	2755.556259
1784682269126.97998047	2712.685983
1784682269131.97998047	2721.109545
